Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received
37633,44847,0,0,deny,62,62,0,1,0,1,0
49245,445,0,0,drop,70,70,0,1,0,1,0
45964,55559,0,0,deny,60,60,0,1,0,1,0
49242,445,0,0,drop,70,70,0,1,0,1,0
49240,445,0,0,drop,70,70,0,1,0,1,0
49238,445,0,0,drop,70,70,0,1,0,1,0
35232,36602,0,0,deny,74,74,0,1,0,1,0
2990,64147,0,0,deny,66,66,0,1,0,1,0
56462,37965,0,0,deny,62,62,0,1,0,1,0
51732,50934,0,0,deny,146,146,0,1,0,1,0
60775,445,0,0,drop,70,70,0,1,0,1,0
7664,2149,0,0,deny,62,62,0,1,0,1,0
2717,31573,0,0,deny,66,66,0,1,0,1,0
58962,23,0,0,deny,60,60,0,1,0,1,0
49234,445,0,0,drop,70,70,0,1,0,1,0
49232,445,0,0,drop,70,70,0,1,0,1,0
49230,445,0,0,drop,70,70,0,1,0,1,0
61009,445,0,0,drop,66,66,0,1,0,1,0
49227,445,0,0,drop,70,70,0,1,0,1,0
38281,37807,0,0,deny,62,62,0,1,0,1,0
61006,445,0,0,drop,66,66,0,1,0,1,0
61004,445,0,0,drop,66,66,0,1,0,1,0
61002,445,0,0,drop,66,66,0,1,0,1,0
60771,445,0,0,drop,70,70,0,1,0,1,0
61001,445,0,0,drop,66,66,0,1,0,1,0
60761,445,0,0,drop,70,70,0,1,0,1,0
60760,445,0,0,drop,70,70,0,1,0,1,0
60762,445,0,0,drop,70,70,0,1,0,1,0
18091,32480,0,0,deny,66,66,0,1,0,1,0
60756,445,0,0,drop,70,70,0,1,0,1,0
57604,32480,0,0,deny,62,62,0,1,0,1,0
60754,445,0,0,drop,70,70,0,1,0,1,0
26092,23,0,0,deny,60,60,0,1,0,1,0
49218,445,0,0,drop,70,70,0,1,0,1,0
25961,55783,0,0,deny,66,66,0,1,0,1,0
24606,55783,0,0,deny,72,72,0,1,0,1,0
31675,23,0,0,deny,60,60,0,1,0,1,0
53469,36237,0,0,deny,66,66,0,1,0,1,0
17489,50584,0,0,deny,146,146,0,1,0,1,0
49214,445,0,0,drop,70,70,0,1,0,1,0
49189,445,0,0,drop,70,70,0,1,0,1,0
10738,50584,0,0,deny,62,62,0,1,0,1,0
57894,44847,0,0,deny,66,66,0,1,0,1,0
60989,445,0,0,drop,66,66,0,1,0,1,0
60748,445,0,0,drop,70,70,0,1,0,1,0
49629,26467,0,0,deny,66,66,0,1,0,1,0
60982,445,0,0,drop,66,66,0,1,0,1,0
49182,445,0,0,drop,70,70,0,1,0,1,0
23349,30188,0,0,deny,146,146,0,1,0,1,0
64346,51505,0,0,deny,66,66,0,1,0,1,0
60740,445,0,0,drop,70,70,0,1,0,1,0
53012,51050,0,0,deny,66,66,0,1,0,1,0
52050,11392,0,0,deny,62,62,0,1,0,1,0
60738,445,0,0,drop,70,70,0,1,0,1,0
60979,445,0,0,drop,66,66,0,1,0,1,0
51414,22,0,0,deny,60,60,0,1,0,1,0
1059,44847,0,0,deny,62,62,0,1,0,1,0
60734,445,0,0,drop,70,70,0,1,0,1,0
5223,14446,0,0,deny,66,66,0,1,0,1,0
60970,445,0,0,drop,66,66,0,1,0,1,0
45682,25604,0,0,deny,62,62,0,1,0,1,0
60732,445,0,0,drop,70,70,0,1,0,1,0
32551,51221,0,0,deny,66,66,0,1,0,1,0
60969,445,0,0,drop,66,66,0,1,0,1,0
51948,17372,0,0,deny,62,62,0,1,0,1,0
43063,57470,0,0,deny,62,62,0,1,0,1,0
58338,3369,0,0,deny,60,60,0,1,0,1,0
60728,445,0,0,drop,70,70,0,1,0,1,0
60438,17372,0,0,deny,66,66,0,1,0,1,0
58475,11392,0,0,deny,66,66,0,1,0,1,0
62709,57470,0,0,deny,62,62,0,1,0,1,0
60727,445,0,0,drop,70,70,0,1,0,1,0
49169,445,0,0,drop,70,70,0,1,0,1,0
49168,445,0,0,drop,70,70,0,1,0,1,0
49170,445,0,0,drop,70,70,0,1,0,1,0
60949,445,0,0,drop,66,66,0,1,0,1,0
60956,445,0,0,drop,66,66,0,1,0,1,0
60951,445,0,0,drop,66,66,0,1,0,1,0
60953,445,0,0,drop,66,66,0,1,0,1,0
60955,445,0,0,drop,66,66,0,1,0,1,0
60954,445,0,0,drop,66,66,0,1,0,1,0
60952,445,0,0,drop,66,66,0,1,0,1,0
60948,445,0,0,drop,66,66,0,1,0,1,0
56386,50584,0,0,deny,62,62,0,1,0,1,0
49203,51050,0,0,deny,62,62,0,1,0,1,0
59763,25604,0,0,deny,62,62,0,1,0,1,0
3478,61463,0,0,deny,164,164,0,1,0,1,0
60722,445,0,0,drop,70,70,0,1,0,1,0
48706,23393,0,0,deny,60,60,0,1,0,1,0
48706,23393,0,0,deny,60,60,0,1,0,1,0
61230,22114,0,0,deny,66,66,0,1,0,1,0
24504,37965,0,0,deny,62,62,0,1,0,1,0
9588,37965,0,0,deny,66,66,0,1,0,1,0
49166,445,0,0,drop,70,70,0,1,0,1,0
49163,445,0,0,drop,70,70,0,1,0,1,0
65528,445,0,0,drop,70,70,0,1,0,1,0
65526,445,0,0,drop,70,70,0,1,0,1,0
0,0,0,0,allow,480,244,236,4,0,2,2
33582,44847,0,0,deny,66,66,0,1,0,1,0
37455,50584,0,0,deny,66,66,0,1,0,1,0
60933,445,0,0,drop,66,66,0,1,0,1,0
60936,445,0,0,drop,66,66,0,1,0,1,0
60934,445,0,0,drop,66,66,0,1,0,1,0
12965,37965,0,0,deny,66,66,0,1,0,1,0
1045,36237,0,0,deny,62,62,0,1,0,1,0
60709,445,0,0,drop,70,70,0,1,0,1,0
56278,52752,0,0,deny,62,62,0,1,0,1,0
65522,445,0,0,drop,70,70,0,1,0,1,0
65515,445,0,0,drop,70,70,0,1,0,1,0
65516,445,0,0,drop,70,70,0,1,0,1,0
65511,445,0,0,drop,70,70,0,1,0,1,0
60706,445,0,0,drop,70,70,0,1,0,1,0
63461,51505,0,0,deny,66,66,0,1,0,1,0
55496,64097,0,0,deny,66,66,0,1,0,1,0
34400,39004,0,0,deny,74,74,0,1,0,1,0
19875,30170,0,0,deny,145,145,0,1,0,1,0
443,62732,0,0,deny,332,332,0,1,0,1,0
56718,50584,0,0,deny,66,66,0,1,0,1,0
2636,11392,0,0,deny,62,62,0,1,0,1,0
14659,11392,0,0,deny,146,146,0,1,0,1,0
60701,445,0,0,drop,70,70,0,1,0,1,0
23483,57470,0,0,deny,109,109,0,1,0,1,0
60700,445,0,0,drop,70,70,0,1,0,1,0
56015,56205,0,0,deny,66,66,0,1,0,1,0
2305,35440,0,0,deny,62,62,0,1,0,1,0
39460,23117,0,0,deny,66,66,0,1,0,1,0
3585,64147,0,0,deny,62,62,0,1,0,1,0
65502,445,0,0,drop,70,70,0,1,0,1,0
65501,445,0,0,drop,70,70,0,1,0,1,0
65498,445,0,0,drop,70,70,0,1,0,1,0
24972,27262,0,0,deny,60,60,0,1,0,1,0
60698,445,0,0,drop,70,70,0,1,0,1,0
60922,445,0,0,drop,66,66,0,1,0,1,0
42366,57470,0,0,deny,66,66,0,1,0,1,0
55123,64097,0,0,deny,66,66,0,1,0,1,0
10329,7774,0,0,deny,143,143,0,1,0,1,0
56638,64147,0,0,deny,62,62,0,1,0,1,0
54999,443,63007,443,allow,6430,1513,4917,26,40,14,12
55012,443,43376,443,allow,7249,1797,5452,29,32,17,12
41170,443,30807,443,allow,8837,1938,6899,21,17,12,9
41169,443,56459,443,allow,8805,1938,6867,21,17,12,9
41730,443,24945,443,allow,760,422,338,12,28,7,5
27005,37579,44292,37579,allow,886,126,760,2,30,1,1
41164,443,60993,443,allow,8949,1938,7011,21,17,12,9
58294,443,58294,443,allow,7356,1014,6342,20,76,10,10
40970,80,47105,80,allow,1052,612,440,10,15,5,5
40858,53,40858,53,allow,200,90,110,2,30,1,1
56783,53,3501,53,allow,186,95,91,2,30,1,1
56419,53,8331,53,allow,198,101,97,2,30,1,1
41168,443,17875,443,allow,8949,1938,7011,21,17,12,9
58815,443,6132,443,allow,11773,7687,4086,31,17,16,15
58829,443,11100,443,allow,2576,1549,1027,15,15,7,8
47167,15000,34015,15000,allow,130,70,60,2,6,1,1
56101,53,1484,53,allow,188,96,92,2,40,1,1
38504,443,56099,443,allow,2227,1018,1209,17,15,8,9
44628,80,44628,80,allow,2898,1485,1413,10,15,6,4
38367,15000,50286,15000,allow,130,70,60,2,5,1,1
53778,6881,15801,6881,allow,70,70,0,1,5,1,0
56014,53,32746,53,allow,711,87,624,2,30,1,1
50710,443,45536,443,allow,1786,172,1614,7,120,3,4
41165,443,56150,443,allow,8949,1938,7011,21,17,12,9
54327,7000,54327,7000,allow,3310,1535,1775,15,15,8,7
53837,15000,29903,15000,allow,130,70,60,2,6,1,1
39058,443,50860,443,allow,70,70,0,1,5,1,0
58832,443,5090,443,allow,3862,2458,1404,16,15,8,8
39057,443,14567,443,allow,70,70,0,1,5,1,0
53772,14132,42222,14132,allow,70,70,0,1,5,1,0
27005,37569,24806,37569,allow,892,126,766,2,30,1,1
26763,443,27928,443,allow,7343,2586,4757,23,20,11,12
58062,443,59135,443,allow,2257,1225,1032,15,18,8,7
54735,443,61550,443,allow,12507,6114,6393,30,90,18,12
50577,80,50577,80,allow,18679,9115,9564,45,18,24,21
48274,15000,32911,15000,allow,130,70,60,2,6,1,1
57748,15000,46693,15000,allow,130,70,60,2,5,1,1
55806,80,22467,80,allow,1248,755,493,7,81,5,2
5588,5588,0,0,allow,3354,1792,1562,46,196,23,23
9104,443,36522,443,allow,6240,1399,4841,24,44,12,12
35173,53,0,0,allow,82,82,0,1,30,1,0
58825,443,1318,443,allow,6357,4318,2039,22,16,11,11
2839,53,2839,53,allow,229,94,135,2,30,1,1
41167,443,51918,443,allow,8869,1938,6931,21,17,12,9
49662,53,40322,53,allow,268,93,175,4,58,2,2
59779,443,18781,443,allow,6055,3602,2453,16,136,8,8
62333,443,30059,443,allow,3170,1556,1614,7,121,3,4
61937,443,25012,443,allow,24420,19966,4454,64,136,35,29
41317,443,52322,443,allow,4555,2276,2279,27,244,9,18
59556,443,25166,443,allow,3888,1169,2719,13,136,6,7
55483,443,25400,443,allow,4496,2369,2127,15,136,7,8
58890,53,0,0,allow,180,82,98,2,31,1,1
61935,443,10080,443,allow,5214,2561,2653,14,136,7,7
41580,443,42075,443,allow,4354,2166,2188,14,136,7,7
63944,30188,0,0,deny,66,66,0,1,0,1,0
7347,56205,0,0,deny,62,62,0,1,0,1,0
57555,35440,0,0,deny,62,62,0,1,0,1,0
16013,35253,0,0,deny,66,66,0,1,0,1,0
60691,445,0,0,drop,70,70,0,1,0,1,0
65493,445,0,0,drop,70,70,0,1,0,1,0
52141,443,17579,443,allow,15637,4217,11420,42,83,19,23
52450,443,7964,443,allow,9648,3653,5995,37,155,19,18
47773,53,42715,53,allow,236,86,150,2,30,1,1
53794,53,8818,53,allow,260,86,174,2,30,1,1
65487,445,0,0,drop,70,70,0,1,0,1,0
60689,445,0,0,drop,70,70,0,1,0,1,0
31780,11392,0,0,deny,146,146,0,1,0,1,0
64957,5555,0,0,deny,60,60,0,1,0,1,0
46640,8880,0,0,deny,60,60,0,1,0,1,0
60688,445,0,0,drop,70,70,0,1,0,1,0
60908,445,0,0,drop,66,66,0,1,0,1,0
60904,445,0,0,drop,66,66,0,1,0,1,0
60687,445,0,0,drop,70,70,0,1,0,1,0
60686,445,0,0,drop,70,70,0,1,0,1,0
60681,445,0,0,drop,70,70,0,1,0,1,0
60680,445,0,0,drop,70,70,0,1,0,1,0
56494,30228,0,0,deny,146,146,0,1,0,1,0
6927,52752,0,0,deny,100,100,0,1,0,1,0
6927,4660,0,0,deny,100,100,0,1,0,1,0
65484,445,0,0,drop,70,70,0,1,0,1,0
14084,43890,0,0,deny,146,146,0,1,0,1,0
60668,445,0,0,drop,70,70,0,1,0,1,0
2572,35440,0,0,deny,62,62,0,1,0,1,0
60666,445,0,0,drop,70,70,0,1,0,1,0
65479,445,0,0,drop,70,70,0,1,0,1,0
65477,445,0,0,drop,70,70,0,1,0,1,0
65472,445,0,0,drop,70,70,0,1,0,1,0
7184,15503,0,0,deny,66,66,0,1,0,1,0
60665,445,0,0,drop,70,70,0,1,0,1,0
7087,23,0,0,deny,60,60,0,1,0,1,0
60900,445,0,0,drop,66,66,0,1,0,1,0
60658,445,0,0,drop,70,70,0,1,0,1,0
60657,445,0,0,drop,70,70,0,1,0,1,0
15320,30188,0,0,deny,146,146,0,1,0,1,0
13062,52752,0,0,deny,66,66,0,1,0,1,0
25101,50584,0,0,deny,62,62,0,1,0,1,0
5223,14446,0,0,deny,66,66,0,1,0,1,0
5223,14446,0,0,deny,119,119,0,1,0,1,0
5223,14446,0,0,deny,167,167,0,1,0,1,0
60897,445,0,0,drop,66,66,0,1,0,1,0
49662,53,17327,53,allow,268,93,175,4,57,2,2
53773,15459,17716,15459,allow,70,70,0,1,4,1,0
58833,443,6455,443,allow,5167,700,4467,16,14,7,9
55010,443,35131,443,allow,9023,4071,4952,30,35,17,13
49204,54530,41547,54530,allow,316,136,180,6,6,3,3
59933,80,46618,80,allow,1756,414,1342,12,15,6,6
51107,80,41417,80,allow,8827,4961,3866,34,47,18,16
65332,53,55664,53,allow,94,94,0,1,30,1,0
51534,443,19846,443,allow,262,70,192,5,21,2,3
49682,53,35686,53,allow,341,110,231,2,29,1,1
56419,53,27801,53,allow,199,102,97,2,30,1,1
37148,53,21111,53,allow,164,78,86,2,30,1,1
63954,53,25119,53,allow,352,102,250,2,29,1,1
56382,53,40376,53,allow,195,102,93,2,29,1,1
37540,443,32914,443,allow,6749,2315,4434,24,46,14,10
56917,53,8537,53,allow,424,104,320,4,30,2,2
27005,30008,37635,30008,allow,881,126,755,2,30,1,1
56419,53,51375,53,allow,199,102,97,2,30,1,1
60475,443,52273,443,allow,585392,18731,566661,623,119,209,414
56261,53,26001,53,allow,184,94,90,2,29,1,1
37965,8999,11644,8999,allow,402,132,270,6,1208,3,3
45755,80,26274,80,allow,52352,11192,41160,90,476,44,46
56119,53,14584,53,allow,199,102,97,2,33,1,1
58831,443,26619,443,allow,5167,700,4467,16,15,7,9
64539,53,38642,53,allow,276,126,150,2,30,1,1
50613,80,37228,80,allow,21942,2323,19619,28,21,11,17
56161,80,10423,80,allow,2670,799,1871,13,46,8,5
55030,443,37524,443,allow,5372,1221,4151,23,18,14,9
4781,443,51838,443,allow,1191,692,499,12,40,7,5
39042,443,16986,443,allow,19733,3606,16127,43,16,22,21
64561,53,25485,53,allow,270,94,176,2,30,1,1
49459,443,10186,443,allow,10166,3392,6774,35,133,18,17
41480,443,25670,443,allow,6004,1688,4316,22,29,13,9
55081,443,63191,443,allow,19866,7188,12678,18,151,7,11
55548,53,39542,53,allow,197,102,95,2,35,1,1
48346,80,10787,80,allow,1878,1444,434,14,15,7,7
49912,53,25675,53,allow,246,102,144,2,30,1,1
63945,28291,25473,28291,allow,504,382,122,8,15,6,2
43286,80,30144,80,allow,1638,1324,314,10,15,5,5
55281,53,62349,53,allow,94,94,0,1,30,1,0
57915,443,51000,443,allow,4103,2950,1153,26,131,16,10
64811,53,63660,53,allow,446,93,353,4,55,2,2
28618,53,13005,53,allow,236,86,150,2,30,1,1
55972,53,37415,53,allow,699,438,261,2,30,1,1
40207,80,3053,80,allow,1364,860,504,13,32,8,5
37155,443,46832,443,allow,7303,2206,5097,23,255,12,11
49219,53,24039,53,allow,264,102,162,2,30,1,1
43659,443,24456,443,allow,17592,11518,6074,51,248,26,25
60093,443,38976,443,allow,292,172,120,4,15,2,2
51547,443,7780,443,allow,202,70,132,3,11,1,2
53764,6881,51389,6881,allow,1463,821,642,15,15,8,7
58830,443,23946,443,allow,5168,700,4468,16,15,7,9
51538,443,33433,443,allow,262,70,192,5,21,2,3
57910,443,61063,443,allow,1853,1214,639,18,156,11,7
57912,443,23938,443,allow,7953,5153,2800,33,142,19,14
45756,80,2776,80,allow,41602,9508,32094,72,476,36,36
64819,53,53319,53,allow,198,94,104,2,30,1,1
48300,443,42844,443,allow,7762,2247,5515,21,31,11,10
51912,45007,7239,45007,allow,1345,679,666,9,30,5,4
56119,53,4548,53,allow,199,102,97,2,30,1,1
64660,53,61374,53,allow,278,94,184,2,30,1,1
64924,53,49056,53,allow,292,126,166,2,30,1,1
65269,53,14472,53,allow,237,94,143,2,30,1,1
39040,443,45031,443,allow,25034,7042,17992,58,21,29,29
39043,443,33177,443,allow,4832,3054,1778,27,16,14,13
64121,443,64564,443,allow,1411,852,559,13,24,7,6
60359,443,21791,443,allow,9607,3847,5760,51,134,26,25
35628,443,42437,443,allow,7840,1829,6011,24,85,14,10
51260,80,52216,80,allow,23175,13071,10104,134,1929,67,67
51106,80,9259,80,allow,9767,6194,3573,40,47,21,19
51108,80,61739,80,allow,6504,3994,2510,26,47,14,12
60782,20010,60186,20010,allow,70,70,0,2,8,2,0
53787,1,62839,1,allow,320,140,180,6,6,3,3
53777,62955,56420,62955,allow,70,70,0,1,4,1,0
53776,37650,38223,37650,allow,70,70,0,1,4,1,0
53266,443,13911,443,allow,12822,4426,8396,42,18,24,18
49261,80,5363,80,allow,3802643,113349,3689294,3463,206,982,2481
42166,443,20816,443,allow,5309,3110,2199,36,81,18,18
55475,53,3330,53,allow,381,102,279,4,44,2,2
50629,80,39121,80,allow,1658,1247,411,8,15,5,3
55002,443,46892,443,allow,6953,2447,4506,26,37,15,11
57913,443,41913,443,allow,1853,1214,639,18,142,11,7
55013,443,19104,443,allow,7531,1773,5758,30,32,17,13
27005,27056,32268,27056,allow,908,126,782,2,30,1,1
45052,443,46441,443,allow,6084,1723,4361,23,201,13,10
53795,53,11623,53,allow,224,86,138,2,30,1,1
64127,53,10956,53,allow,471,182,289,6,57,3,3
49438,443,56354,443,allow,13740,5392,8348,35,134,18,17
54161,443,65319,443,allow,3157,1827,1330,23,15,11,12
59722,443,18746,443,allow,70,70,0,2,5,2,0
51539,443,19176,443,allow,262,70,192,5,21,2,3
58828,443,9559,443,allow,5166,700,4466,16,15,7,9
55673,54815,52506,54815,allow,316,190,126,5,15,3,2
52467,443,14984,443,allow,5343,1102,4241,22,152,11,11
60854,443,16841,443,allow,10447,2417,8030,26,16,15,11
49419,443,41592,443,allow,318,192,126,6,15,4,2
55014,80,6896,80,allow,1573,1145,428,13,32,8,5
54996,443,52291,443,allow,8637,2889,5748,40,41,23,17
27651,53,46551,53,allow,225,78,147,2,30,1,1
64567,443,55637,443,allow,272081,11032,261049,304,139,107,197
51619,443,27223,443,allow,13526,2192,11334,32,141,16,16
40888,8434,40888,8434,allow,156,156,0,3,8,3,0
60453,24369,51749,24369,allow,70,70,0,2,8,2,0
57911,443,43789,443,allow,10141,5997,4144,56,156,28,28
56783,53,7045,53,allow,193,102,91,2,30,1,1
49356,443,28911,443,allow,5946,1254,4692,20,33,10,10
43661,443,21697,443,allow,11255,7612,3643,36,248,19,17
58057,443,19504,443,allow,6821,1076,5745,21,38,12,9
60452,62582,61377,62582,allow,70,70,0,2,8,2,0
9517,23,9517,23,allow,66,66,0,1,5,1,0
34734,5222,46866,5222,allow,7064,2904,4160,68,88,33,35
47166,443,47166,443,allow,4567,1660,2907,19,28,11,8
65444,53,15259,53,allow,86,86,0,1,30,1,0
32299,40015,58130,40015,allow,148,86,62,2,30,1,1
55747,53,24250,53,allow,258,102,156,2,30,1,1
55377,53,7280,53,allow,164,78,86,2,30,1,1
64119,53,14375,53,allow,259,102,157,2,30,1,1
59762,80,15903,80,allow,1278,774,504,12,361,7,5
65511,53,1627,53,allow,212,102,110,2,30,1,1
57470,22468,25297,22468,allow,726,726,0,12,1200,12,0
57240,53,57857,53,allow,215,94,121,2,30,1,1
5497,53,2342,53,allow,208,78,130,2,30,1,1
49222,53,15691,53,allow,199,94,105,2,30,1,1
49296,443,49940,443,allow,20862040,250452,20611588,16880,170,1832,15048
55739,443,29426,443,allow,10875114,348643,10526471,11702,194,3853,7849
42263,443,55947,443,allow,6431,1665,4766,22,275,12,10
19473,53813,59984,53813,allow,481,150,331,2,1200,1,1
57470,43323,55435,43323,allow,2292,332,1960,11,1200,5,6
9122,80,61976,80,allow,98161,5033,93128,125,37,45,80
51980,45478,64521,45478,allow,70,70,0,1,5,1,0
60983,443,50042,443,allow,7458,2832,4626,26,16,15,11
50610,80,53401,80,allow,3726,1504,2222,13,21,7,6
9123,80,23605,80,allow,65336,2808,62528,73,37,28,45
61415,80,27732,80,allow,28257,2893,25364,64,138,30,34
61408,80,60964,80,allow,420720,29056,391664,771,159,325,446
49418,443,14696,443,allow,318,192,126,6,16,4,2
58827,443,27580,443,allow,5167,700,4467,16,15,7,9
55023,443,26981,443,allow,8527,2218,6309,30,26,17,13
58056,443,24409,443,allow,6821,1076,5745,21,38,12,9
50025,53,20225,53,allow,215,94,121,2,30,1,1
64615,53,13915,53,allow,386,134,252,2,30,1,1
64726,53,22205,53,allow,231,94,137,2,30,1,1
49604,53,53151,53,allow,179,94,85,2,30,1,1
33965,443,25810,443,allow,1409634,52704,1356930,1536,173,533,1003
55006,443,44050,443,allow,2900,2007,893,20,36,12,8
61418,80,59402,80,allow,31954,2972,28982,71,138,36,35
50510,443,23339,443,allow,2259313,91208,2168105,2847,1409,1118,1729
9150,443,24673,443,allow,16023,3677,12346,42,37,21,21
55003,443,26179,443,allow,7925,2114,5811,27,37,16,11
32805,80,38439,80,allow,7450,2372,5078,26,24,15,11
49167,443,26021,443,allow,8271,1357,6914,26,17,12,14
49513,443,49513,443,allow,140969,40311,100658,180,68,92,88
49512,53,64595,53,allow,210,102,108,2,30,1,1
27910,53,18233,53,allow,211,94,117,2,30,1,1
49289,53,50733,53,allow,322,118,204,2,30,1,1
62334,443,24621,443,allow,3244,1630,1614,8,120,4,4
60896,445,0,0,drop,66,66,0,1,0,1,0
60895,445,0,0,drop,66,66,0,1,0,1,0
60894,445,0,0,drop,66,66,0,1,0,1,0
60891,445,0,0,drop,66,66,0,1,0,1,0
60887,445,0,0,drop,66,66,0,1,0,1,0
60885,445,0,0,drop,66,66,0,1,0,1,0
52184,22114,0,0,deny,66,66,0,1,0,1,0
53816,22114,0,0,deny,62,62,0,1,0,1,0
65422,26467,0,0,deny,62,62,0,1,0,1,0
65470,445,0,0,drop,70,70,0,1,0,1,0
65465,445,0,0,drop,70,70,0,1,0,1,0
65463,445,0,0,drop,70,70,0,1,0,1,0
65461,445,0,0,drop,70,70,0,1,0,1,0
65012,32468,0,0,deny,62,62,0,1,0,1,0
40598,23,0,0,deny,60,60,0,1,0,1,0
62079,30188,0,0,deny,66,66,0,1,0,1,0
60646,445,0,0,drop,70,70,0,1,0,1,0
28317,35776,0,0,deny,146,146,0,1,0,1,0
58276,43890,0,0,deny,66,66,0,1,0,1,0
39600,5900,0,0,deny,60,60,0,1,0,1,0
11136,19910,0,0,deny,62,62,0,1,0,1,0
3529,25773,0,0,reset-both,143,143,0,1,0,1,0
65259,37965,0,0,deny,62,62,0,1,0,1,0
65460,445,0,0,drop,70,70,0,1,0,1,0
12986,64147,0,0,deny,62,62,0,1,0,1,0
65459,445,0,0,drop,70,70,0,1,0,1,0
65456,445,0,0,drop,70,70,0,1,0,1,0
60311,56205,0,0,deny,66,66,0,1,0,1,0
60879,445,0,0,drop,66,66,0,1,0,1,0
65452,445,0,0,drop,70,70,0,1,0,1,0
60641,445,0,0,drop,70,70,0,1,0,1,0
40742,2967,0,0,deny,62,62,0,1,0,1,0
60876,445,0,0,drop,66,66,0,1,0,1,0
17786,44847,0,0,deny,62,62,0,1,0,1,0
60873,445,0,0,drop,66,66,0,1,0,1,0
60874,445,0,0,drop,66,66,0,1,0,1,0
60872,445,0,0,drop,66,66,0,1,0,1,0
60632,445,0,0,drop,70,70,0,1,0,1,0
60633,445,0,0,drop,70,70,0,1,0,1,0
60631,445,0,0,drop,70,70,0,1,0,1,0
60628,445,0,0,drop,70,70,0,1,0,1,0
60625,445,0,0,drop,70,70,0,1,0,1,0
59366,35440,0,0,deny,66,66,0,1,0,1,0
65444,445,0,0,drop,70,70,0,1,0,1,0
65441,445,0,0,drop,70,70,0,1,0,1,0
65437,445,0,0,drop,70,70,0,1,0,1,0
38885,21247,0,0,deny,62,62,0,1,0,1,0
60861,445,0,0,drop,66,66,0,1,0,1,0
64104,53,45169,53,allow,288,101,187,4,28,2,2
58195,38303,0,0,deny,66,66,0,1,0,1,0
60619,445,0,0,drop,70,70,0,1,0,1,0
22194,31573,0,0,deny,146,146,0,1,0,1,0
59934,35440,0,0,deny,66,66,0,1,0,1,0
48186,51050,0,0,deny,62,62,0,1,0,1,0
54973,1433,0,0,deny,60,60,0,1,0,1,0
57393,48983,0,0,deny,146,146,0,1,0,1,0
29577,64147,0,0,deny,62,62,0,1,0,1,0
33651,36237,0,0,deny,62,62,0,1,0,1,0
60853,445,0,0,drop,66,66,0,1,0,1,0
55524,46232,0,0,deny,66,66,0,1,0,1,0
60612,445,0,0,drop,70,70,0,1,0,1,0
65424,445,0,0,drop,70,70,0,1,0,1,0
60609,445,0,0,drop,70,70,0,1,0,1,0
24127,56205,0,0,deny,66,66,0,1,0,1,0
14693,64147,0,0,deny,66,66,0,1,0,1,0
7364,50584,0,0,deny,66,66,0,1,0,1,0
44344,23,0,0,deny,60,60,0,1,0,1,0
54752,31573,0,0,deny,66,66,0,1,0,1,0
60851,445,0,0,drop,66,66,0,1,0,1,0
14487,38303,0,0,deny,146,146,0,1,0,1,0
60606,445,0,0,drop,70,70,0,1,0,1,0
60604,445,0,0,drop,70,70,0,1,0,1,0
52459,33890,0,0,deny,60,60,0,1,0,1,0
16985,57866,0,0,deny,66,66,0,1,0,1,0
10736,35440,0,0,deny,62,62,0,1,0,1,0
60842,445,0,0,drop,66,66,0,1,0,1,0
59886,64147,0,0,deny,72,72,0,1,0,1,0
51453,64147,0,0,deny,66,66,0,1,0,1,0
60839,445,0,0,drop,66,66,0,1,0,1,0
10834,50584,0,0,deny,62,62,0,1,0,1,0
3478,61463,0,0,deny,164,164,0,1,0,1,0
60600,445,0,0,drop,70,70,0,1,0,1,0
60599,445,0,0,drop,70,70,0,1,0,1,0
443,60496,0,0,deny,60,60,0,1,0,1,0
3597,11392,0,0,deny,62,62,0,1,0,1,0
65415,445,0,0,drop,70,70,0,1,0,1,0
65412,445,0,0,drop,70,70,0,1,0,1,0
65413,445,0,0,drop,70,70,0,1,0,1,0
60822,445,0,0,drop,66,66,0,1,0,1,0
60828,445,0,0,drop,66,66,0,1,0,1,0
60825,445,0,0,drop,66,66,0,1,0,1,0
60826,445,0,0,drop,66,66,0,1,0,1,0
60823,445,0,0,drop,66,66,0,1,0,1,0
60821,445,0,0,drop,66,66,0,1,0,1,0
60824,445,0,0,drop,66,66,0,1,0,1,0
60820,445,0,0,drop,66,66,0,1,0,1,0
63848,64147,0,0,deny,66,66,0,1,0,1,0
60594,445,0,0,drop,70,70,0,1,0,1,0
40977,21247,0,0,deny,66,66,0,1,0,1,0
57459,51505,0,0,deny,66,66,0,1,0,1,0
51287,26467,0,0,deny,66,66,0,1,0,1,0
52830,22114,0,0,deny,62,62,0,1,0,1,0
7310,44847,0,0,deny,62,62,0,1,0,1,0
65419,26467,0,0,deny,62,62,0,1,0,1,0
1026,8305,0,0,deny,148,148,0,1,0,1,0
65406,445,0,0,drop,70,70,0,1,0,1,0
65404,445,0,0,drop,70,70,0,1,0,1,0
65405,445,0,0,drop,70,70,0,1,0,1,0
65396,445,0,0,drop,70,70,0,1,0,1,0
7372,61248,0,0,reset-both,139,139,0,1,0,1,0
51934,36180,0,0,deny,62,62,0,1,0,1,0
56460,22114,0,0,deny,146,146,0,1,0,1,0
60807,445,0,0,drop,66,66,0,1,0,1,0
